scenario,fold,model,train_rows,calibration_rows,validation_rows,test_rows,accuracy,brier,log_loss,roc_auc,ece,realized_positive_rate,predicted_positive_rate,net_return,passive_return,passive_gross_return,annualized_volatility,sharpe,max_drawdown,turnover,trading_cost,average_exposure,entries,cost_multiplier,threshold
chronos,11,lightgbm,6460,359,360,360,0.4777777777777778,0.2504339381130532,0.6940150439638676,0.5301834833998577,0.035789917416392036,0.475,0.510789917416392,-0.08315358965469377,-0.22298330944751932,-0.21909073196077133,0.143496834496243,-3.6081578163053596,-0.1071540285752639,1.4,0.0034999999999999996,0.34902777777777777,2.0,1.0,0.5
chronos,11,catboost,6460,359,360,360,0.475,0.25054185521031996,0.6942310269832267,0.5132275132275133,0.03468364293914905,0.475,0.509683642939149,-0.08160510882440297,-0.22298330944751932,-0.21909073196077133,0.14351677435476912,-3.536124408869104,-0.10715402857526413,0.7,0.0017499999999999998,0.35000000000000003,1.0,1.0,0.5
timesfm_chronos,0,trend,2500,359,360,360,,,,,,,,-0.02018400233570128,0.021292619376455768,0.02636637290102506,0.07600478837973888,-1.5939797292493414,-0.04770189681477932,2.0999999999999996,0.0052499999999999995,0.09625,3.0,1.0,
timesfm_chronos,0,prior,2500,359,360,360,0.5388888888888889,0.24871905952864357,0.6905838019092465,0.5,0.01521200866604766,0.5388888888888889,0.5236768802228412,0.0,0.021292619376455768,0.02636637290102506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65
timesfm_chronos,0,ridge_logistic,2500,359,360,360,0.5388888888888889,0.24842486295979035,0.6899930549761929,0.5205875046578065,0.00940854335158614,0.5388888888888889,0.5294803455373027,0.0,0.021292619376455768,0.02636637290102506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65
timesfm_chronos,0,lightgbm,2500,359,360,360,0.49722222222222223,0.252395340209913,0.697966701562855,0.44708731834554705,0.02990248422692557,0.5388888888888889,0.5157110714996538,-0.01962763637705911,0.021292619376455768,0.02636637290102506,0.08280090926906412,-1.4151345382343536,-0.03507052463803928,21.54754695584134,0.05386886738960335,0.03867714854977963,31.0,1.0,0.55
timesfm_chronos,0,catboost,2500,359,360,360,0.5388888888888889,0.2497475553836959,0.6926461540814592,0.4645385666376848,0.019636501132256536,0.5388888888888889,0.5192523877566323,-0.023371896477144105,0.021292619376455768,0.02636637290102506,0.03184771282175596,-4.501175505102843,-0.023371896477144105,2.0999999999999996,0.0052499999999999995,0.0029166666666666664,3.0,1.0,0.55
timesfm_chronos,1,trend,2860,359,360,360,,,,,,,,0.030615570217227717,0.19897440625922647,0.20501766784452347,0.0849959382948778,2.2008779686105413,-0.022236932562325507,2.0999999999999996,0.0052499999999999995,0.1701388888888889,3.0,1.0,
timesfm_chronos,1,prior,2860,359,360,360,0.5166666666666667,0.24972429346968647,0.6925956697291985,0.5,0.0014391829155060432,0.5166666666666667,0.5181058495821728,0.0,0.19897440625922647,0.20501766784452347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65
timesfm_chronos,1,ridge_logistic,2860,359,360,360,0.5166666666666667,0.25018383613369455,0.6935173245108364,0.5179520454826351,0.02491163169036581,0.5166666666666667,0.5415782983570325,-0.010215406679742411,0.19897440625922647,0.20501766784452347,0.07062706087101464,-0.8491603658554908,-0.03703163962919753,17.499999999999996,0.04375,0.06027777777777778,25.0,1.0,0.55
timesfm_chronos,1,lightgbm,2860,359,360,360,0.5055555555555555,0.2502651216168265,0.6936775430224661,0.47503398838215305,0.013281816864985457,0.5166666666666667,0.5186096626649647,0.04125523953231758,0.19897440625922647,0.20501766784452347,0.1318223800365868,1.9316010235083245,-0.03150570941542552,9.099999999999998,0.02275,0.33833333333333343,13.0,1.0,0.5
timesfm_chronos,1,catboost,2860,359,360,360,0.5194444444444445,0.2494382108979329,0.6920221358870211,0.5251823013224571,0.0017611917269671161,0.5166666666666667,0.5184278583936337,0.06401579463402918,0.19897440625922647,0.20501766784452347,0.13459804021077398,2.8719461511514384,-0.03502806912305678,4.199999999999999,0.010499999999999999,0.34513888888888894,6.0,1.0,0.5
timesfm_chronos,2,trend,3220,359,360,360,,,,,,,,0.054930426874193916,0.4320599426851741,0.43921177643539866,0.13510176862268614,2.4754855182876745,-0.05399131002562252,2.0999999999999996,0.0052499999999999995,0.16138888888888892,3.0,1.0,
timesfm_chronos,2,prior,3220,359,360,360,0.5388888888888889,0.24853465168988792,0.6902138728716477,0.5,0.00685546270504489,0.5388888888888889,0.532033426183844,0.14090223854827455,0.4320599426851741,0.43921177643539866,0.20054551584093241,4.099385875799123,-0.049795056841904106,0.7,0.0017499999999999998,0.35000000000000003,1.0,1.0,0.5
timesfm_chronos,2,ridge_logistic,3220,359,360,360,0.5527777777777778,0.24828742502239665,0.6897304433272278,0.5421686746987953,0.035143043308828524,0.5388888888888889,0.516416651499298,0.054870628598227444,0.4320599426851741,0.43921177643539866,0.1903357967480521,1.8023622513875015,-0.05721236125666018,27.3,0.06825,0.27513888888888893,39.0,1.0,0.5
timesfm_chronos,2,lightgbm,3220,359,360,360,0.49444444444444446,0.24972483162674045,0.6925900864764013,0.5153707613960998,0.03878783962608948,0.5388888888888889,0.5001010492627994,-0.07946832148031735,0.4320599426851741,0.43921177643539866,0.14339115438500272,-3.4407707738497715,-0.09866377069333954,38.5,0.09624999999999999,0.1788888888888889,55.0,1.0,0.5
timesfm_chronos,2,catboost,3220,359,360,360,0.5,0.251478421452618,0.6961418371789084,0.518320705502422,0.05170587251931131,0.5388888888888889,0.48718301636957767,-0.03378029221677914,0.4320599426851741,0.43921177643539866,0.13647324889319662,-1.463475010855294,-0.06209784327398071,35.0,0.0875,0.12250000000000003,50.0,1.0,0.5
timesfm_chronos,3,trend,3580,359,360,360,,,,,,,,-0.0153270104687806,-0.11991136821814041,-0.1154849225753869,0.10567858201566041,-0.8363019638733967,-0.030417354007000297,1.4,0.0034999999999999996,0.07583333333333334,2.0,1.0,
timesfm_chronos,3,prior,3580,359,360,360,0.5166666666666667,0.24972429346968647,0.6925956697291985,0.5,0.0014391829155060432,0.5166666666666667,0.5181058495821728,-0.03754066677043466,-0.11991136821814041,-0.1154849225753869,0.20953184899432303,-1.0061816803720756,-0.10060223462646267,0.7030678874577291,0.0017576697186443228,0.3495106001667053,1.0,1.0,0.5
timesfm_chronos,3,ridge_logistic,3580,359,360,360,0.5166666666666667,0.24978459421838903,0.6927164311835652,0.4449697194413546,0.0010809094886368165,0.5166666666666667,0.5177475761553035,-0.03754066677043466,-0.11991136821814041,-0.1154849225753869,0.20953184899432303,-1.0061816803720756,-0.10060223462646267,0.7030678874577291,0.0017576697186443228,0.3495106001667053,1.0,1.0,0.5
timesfm_chronos,3,lightgbm,3580,359,360,360,0.5277777777777778,0.2495751359470241,0.692297932260794,0.528519342479298,0.016028025396713018,0.5166666666666667,0.5093717921604097,-0.08714957856532235,-0.11991136821814041,-0.1154849225753869,0.1922376499986081,-2.7890604552883045,-0.13960626723928737,30.103067887457726,0.07525766971864431,0.2874349401389191,43.0,1.0,0.5
timesfm_chronos,3,catboost,3580,359,360,360,0.5416666666666666,0.254770149606771,0.7033386041892459,0.5254603880855271,0.05494433970073152,0.5166666666666667,0.46845175421897217,-0.045529598186621945,-0.11991136821814041,-0.1154849225753869,0.04611761568606682,-6.123289154203135,-0.049064736834584566,15.368986161040382,0.038422465402600955,0.029991212663262268,22.0,1.0,0.55
timesfm_chronos,4,trend,3940,359,360,360,,,,,,,,0.01642319219199795,0.09746938674218608,0.1029554040357501,0.062040376113470644,1.6283159652843764,-0.016761895094546952,1.4,0.0034999999999999996,0.09722222222222222,2.0,1.0,
timesfm_chronos,4,prior,3940,359,360,360,0.5083333333333333,0.2509581836474474,0.6950712996299684,0.5,0.03205663881151344,0.5083333333333333,0.5403899721448467,0.0,0.09746938674218608,0.1029554040357501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65
timesfm_chronos,4,ridge_logistic,3940,359,360,360,0.5083333333333333,0.2499795149488352,0.6931002275545345,0.5257324565465716,0.025726190381823222,0.5083333333333333,0.5340595237151565,0.012118948038080113,0.09746938674218608,0.1029554040357501,0.08701534808400596,0.8855153260871482,-0.041656554066296314,10.983254268419866,0.027458135671049665,0.028538058512351652,16.0,1.0,0.55
timesfm_chronos,4,lightgbm,3940,359,360,360,0.5083333333333333,0.25086256301612414,0.6948788507906184,0.5344077058442159,0.03128768831447648,0.5083333333333333,0.5396210216478098,0.0,0.09746938674218608,0.1029554040357501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65
timesfm_chronos,4,catboost,3940,359,360,360,0.5083333333333333,0.2515899454333525,0.6963452383164129,0.47843536784909385,0.03648227568997242,0.5083333333333333,0.5448156090233057,-0.04813837563809664,0.09746938674218608,0.1029554040357501,0.11622455855664787,-2.524175290173003,-0.06588151823403587,37.66760915500606,0.09416902288751514,0.10246005037905428,54.0,1.0,0.55
timesfm_chronos,5,trend,4300,359,360,360,,,,,,,,-0.014890942719629319,0.12919564985141774,0.13486419598383326,0.073983992780204,-1.196630695353098,-0.04241902951871057,4.199999999999999,0.010499999999999999,0.12930555555555553,6.0,1.0,
timesfm_chronos,5,prior,4300,359,360,360,0.5,0.25032782178909224,0.6938032543827889,0.5,0.01810584958217276,0.5,0.5181058495821728,0.0458479316853877,0.12919564985141774,0.13486419598383326,0.1226419004238082,2.2850376092416838,-0.04067814886263499,0.7,0.0017499999999999998,0.35000000000000003,1.0,1.0,0.5
timesfm_chronos,5,ridge_logistic,4300,359,360,360,0.5055555555555555,0.25279836365914804,0.6988179113279473,0.4922530864197532,0.037229094036456974,0.5,0.5372290940364569,-0.006612975178695302,0.12919564985141774,0.13486419598383326,0.016325187217262616,-2.464223769046745,-0.006612975178695302,2.0999999999999996,0.0052499999999999995,0.0038888888888888888,3.0,1.0,0.6
timesfm_chronos,5,lightgbm,4300,359,360,360,0.5305555555555556,0.24975115642572707,0.6926222659567054,0.5282716049382716,0.03202232644635389,0.5,0.5268808578152352,0.0035902157156564307,0.12919564985141774,0.13486419598383326,0.011222398328187099,1.9482705107993807,-0.0008749999999999591,0.7,0.0017499999999999998,0.0009722222222222222,1.0,1.0,0.65
timesfm_chronos,5,catboost,4300,359,360,360,0.5055555555555555,0.24916227297581509,0.6914575338037856,0.550895061728395,0.02626371497378711,0.5,0.5188196893484199,-0.01684942534006606,0.12919564985141774,0.13486419598383326,0.051319162398078016,-1.9886461615674536,-0.02561958957499022,23.799999999999997,0.0595,0.04569444444444444,34.0,1.0,0.55
timesfm_chronos,6,trend,4660,359,360,360,,,,,,,,0.015822222828485888,-0.01436838502627591,-0.00942233018642158,0.06867973393279232,1.4248408482712733,-0.025977640444811434,1.4,0.0034999999999999996,0.11861111111111113,2.0,1.0,
timesfm_chronos,6,prior,4660,359,360,360,0.5166666666666667,0.24977007213372543,0.6926872785851047,0.5,0.006917363045496727,0.5166666666666667,0.50974930362117,-0.0032073136080329467,-0.01436838502627591,-0.00942233018642158,0.11024512917798053,-0.12216101341987294,-0.04684881402689911,0.7,0.0017499999999999998,0.35000000000000003,1.0,1.0,0.5
timesfm_chronos,6,ridge_logistic,4660,359,360,360,0.5416666666666666,0.24929901328845672,0.6917449169115116,0.5420837968112717,0.03243946519534227,0.5166666666666667,0.5036306153237011,-0.06455801892224633,-0.01436838502627591,-0.00942233018642158,0.0862838181319337,-4.661626057589154,-0.0799909097382141,40.599999999999994,0.10149999999999999,0.21291666666666667,58.0,1.0,0.5
timesfm_chronos,6,lightgbm,4660,359,360,360,0.4305555555555556,0.2533372429756663,0.6998334406740134,0.42905697688790007,0.09499472061654105,0.5166666666666667,0.5168363961443745,-0.030143753579134347,-0.01436838502627591,-0.00942233018642158,0.028165263973858393,-6.596427106002491,-0.031350839130542485,13.299999999999997,0.033249999999999995,0.02430555555555555,19.0,1.0,0.55
timesfm_chronos,6,catboost,4660,359,360,360,0.5055555555555555,0.25106461900956073,0.6952801901797283,0.48414905450500556,0.03446018906562063,0.5166666666666667,0.5396911339730462,-0.09961267609006685,-0.01436838502627591,-0.00942233018642158,0.06130070274163704,-10.38077139101182,-0.10123981579742791,32.2,0.08049999999999999,0.10111111111111111,46.0,1.0,0.55
timesfm_chronos,7,trend,5020,359,360,360,,,,,,,,-0.025406246868804216,0.009477376957548467,0.014481579876272521,0.06279977130808452,-2.4613516670523152,-0.042271215628265635,2.0999999999999996,0.0052499999999999995,0.1370833333333333,3.0,1.0,
timesfm_chronos,7,prior,5020,359,360,360,0.5111111111111111,0.24997098960367406,0.6930891596222466,0.5,0.009718353450944128,0.4888888888888889,0.498607242339833,0.0,0.009477376957548467,0.014481579876272521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65
timesfm_chronos,7,ridge_logistic,5020,359,360,360,0.5111111111111111,0.24997258569641695,0.6930923518292289,0.47986660079051385,0.009749096397577983,0.4888888888888889,0.49863798528646686,0.0,0.009477376957548467,0.014481579876272521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65
timesfm_chronos,7,lightgbm,5020,359,360,360,0.5444444444444444,0.24975280985458592,0.6926527903767992,0.5647850790513834,0.04266453271891088,0.4888888888888889,0.49878156430971704,-0.06541595193479588,0.009477376957548467,0.014481579876272521,0.0647706720860951,-6.321020121130912,-0.069325495870458,28.699999999999996,0.07175,0.08166666666666667,41.0,1.0,0.5
timesfm_chronos,7,catboost,5020,359,360,360,0.5138888888888888,0.2543160470785762,0.7020989969016694,0.475481719367589,0.038415950127390366,0.4888888888888889,0.45815365422299287,-0.01750507104682797,0.009477376957548467,0.014481579876272521,0.04002476110300816,-2.663976808972084,-0.02800691770039121,8.399999999999999,0.020999999999999998,0.017499999999999998,12.0,1.0,0.55
timesfm_chronos,8,trend,5380,359,360,360,,,,,,,,0.0,-0.20514042238699215,-0.2011573713752033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
timesfm_chronos,8,prior,5380,359,360,360,0.5055555555555555,0.2500644867056518,0.6932762678648308,0.5,0.009764778706283117,0.5055555555555555,0.5153203342618387,0.0,-0.20514042238699215,-0.2011573713752033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65
timesfm_chronos,8,ridge_logistic,5380,359,360,360,0.5055555555555555,0.2538140084719523,0.700907579545798,0.514754908013335,0.06329040501072497,0.5055555555555555,0.5688459605662806,-0.07330613212172676,-0.20514042238699215,-0.2011573713752033,0.1655816207082891,-2.713835682378839,-0.09845033975904405,0.7,0.0017499999999999998,0.35000000000000003,1.0,1.0,0.5
timesfm_chronos,8,lightgbm,5380,359,360,360,0.5027777777777778,0.28434435491475646,0.7717544270752285,0.5034263489319668,0.17079222386756604,0.5055555555555555,0.6706153253179484,-0.08839463926639879,-0.20514042238699215,-0.2011573713752033,0.13229905605185305,-4.188820945116552,-0.10063681462535323,37.099999999999994,0.09275,0.21583333333333338,53.0,1.0,0.65
timesfm_chronos,8,catboost,5380,359,360,360,0.5222222222222223,0.2577102922015391,0.7089120399160428,0.4537597234226448,0.06861152495392686,0.5055555555555555,0.5741670805094823,-0.11008927110851652,-0.20514042238699215,-0.2011573713752033,0.09497178211301867,-7.42210247702035,-0.11037940577877925,30.799999999999997,0.07699999999999999,0.09333333333333332,44.0,1.0,0.6
timesfm_chronos,9,trend,5740,359,360,360,,,,,,,,-0.018454776760930325,-0.24968451099688893,-0.24591949016551384,0.04686625251259755,-2.3943559314365404,-0.02798906655817901,1.4,0.0034999999999999996,0.05444444444444444,2.0,1.0,
timesfm_chronos,9,prior,5740,359,360,360,0.49166666666666664,0.2504900515462584,0.6941276640573836,0.5,0.0236536675951719,0.5083333333333333,0.4846796657381614,0.0,-0.24968451099688893,-0.24591949016551384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65
timesfm_chronos,9,ridge_logistic,5740,359,360,360,0.4861111111111111,0.25020774544173124,0.6935793086345701,0.49949059924052974,0.030452479566297215,0.5083333333333333,0.5044479828016694,-0.10886918371880216,-0.24968451099688893,-0.24591949016551384,0.14337217538916208,-4.818135391209799,-0.1252607911504795,26.599999999999998,0.06649999999999999,0.21194444444444444,38.0,1.0,0.5
timesfm_chronos,9,lightgbm,5740,359,360,360,0.5055555555555555,0.2580421309471587,0.7101186327623102,0.4985952888147942,0.060950324588892775,0.5083333333333333,0.5302162505588096,-0.0901663711741848,-0.24968451099688893,-0.24591949016551384,0.08205012467806519,-6.963781768744076,-0.0901663711741848,13.999999999999998,0.034999999999999996,0.03888888888888888,20.0,1.0,0.65
timesfm_chronos,9,catboost,5740,359,360,360,0.5083333333333333,0.2520000490911614,0.6971724784917671,0.48862338303849834,0.027265510027895012,0.5083333333333333,0.4985803481764418,-0.06442901671232248,-0.24968451099688893,-0.24591949016551384,0.09497019746492937,-4.217899098236694,-0.07592056055815499,18.199999999999996,0.0455,0.040833333333333326,26.0,1.0,0.55
timesfm_chronos,10,trend,6100,359,360,360,,,,,,,,-0.01753203645755974,0.16427233000087327,0.17018042529906374,0.09090811879153879,-1.138126538281643,-0.04587522741359151,2.0999999999999996,0.0052499999999999995,0.16819444444444445,3.0,1.0,
timesfm_chronos,10,prior,6100,359,360,360,0.5027777777777778,0.25004088612320235,0.6932289752212613,0.5,0.006971525843392223,0.5027777777777778,0.50974930362117,0.0,0.16427233000087327,0.17018042529906374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65
timesfm_chronos,10,ridge_logistic,6100,359,360,360,0.5,0.2508740518258115,0.6948981133693216,0.4700762369208926,0.018032694688250812,0.5027777777777778,0.5178962417084031,0.04274269512848394,0.16427233000087327,0.17018042529906374,0.15305279073609027,1.7400978618658736,-0.04887780930024388,3.5,0.008749999999999999,0.345138888888889,5.0,1.0,0.5
timesfm_chronos,10,lightgbm,6100,359,360,360,0.5027777777777778,0.25021891703423776,0.6935851931862411,0.45631037994999846,0.0085706862407543,0.5027777777777778,0.5113484640185321,0.05848154154320806,0.16427233000087327,0.17018042529906374,0.15383754209960634,2.3244862721893678,-0.04278141825484261,0.7,0.0017499999999999998,0.35000000000000003,1.0,1.0,0.5
timesfm_chronos,10,catboost,6100,359,360,360,0.5027777777777778,0.24983849073700498,0.6928240542393665,0.5594617117812277,0.006455749126004107,0.5027777777777778,0.5092335269037819,0.0,0.16427233000087327,0.17018042529906374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65
timesfm_chronos,11,trend,6460,359,360,360,,,,,,,,-0.0017224271156506266,-0.22298330944751932,-0.21909073196077133,0.04754537589678229,-0.19678235261231608,-0.015836931544953692,0.7,0.0017499999999999998,0.05541666666666668,1.0,1.0,
timesfm_chronos,11,prior,6460,359,360,360,0.475,0.2505825141021562,0.6943123684935743,0.5,0.034749303621170013,0.475,0.50974930362117,-0.08160510882440297,-0.22298330944751932,-0.21909073196077133,0.14351677435476912,-3.536124408869104,-0.10715402857526413,0.7,0.0017499999999999998,0.35000000000000003,1.0,1.0,0.5
timesfm_chronos,11,ridge_logistic,6460,359,360,360,0.475,0.2523408509587974,0.6978380555638997,0.43927720535907666,0.04469317263229193,0.475,0.5196725140035222,-0.07741586864606342,-0.22298330944751932,-0.21909073196077133,0.14267369832433,-3.363861843818814,-0.10513370638553166,1.4,0.0034999999999999996,0.34805555555555556,2.0,1.0,0.5
timesfm_chronos,11,lightgbm,6460,359,360,360,0.4777777777777778,0.2509188961874372,0.6949855104412216,0.4516538259228318,0.034852708762533026,0.475,0.5098527087625331,-0.08003999486080315,-0.22298330944751932,-0.21909073196077133,0.14335269799351572,-3.4680954993047886,-0.10602240350468217,1.4,0.0034999999999999996,0.34902777777777777,2.0,1.0,0.5
timesfm_chronos,11,catboost,6460,359,360,360,0.475,0.25038232755436013,0.6939119104812708,0.5380116959064327,0.03409489684936928,0.475,0.5090948968493693,-0.08160510882440297,-0.22298330944751932,-0.21909073196077133,0.14351677435476912,-3.536124408869104,-0.10715402857526413,0.7,0.0017499999999999998,0.35000000000000003,1.0,1.0,0.5
