scenario,fold,model,net_return,passive_return,passive_gross_return,annualized_volatility,sharpe,max_drawdown,turnover,trading_cost,average_exposure,entries,cost_multiplier,threshold
naive,5,trend,-0.020055679589231712,0.12636669892405528,0.13486419598383326,0.07450279724889833,-1.6169730691199706,-0.04535104751974206,4.199999999999999,0.01575,0.12930555555555553,6.0,1.5,
naive,5,trend,-0.02519596016522796,0.12354129608925746,0.13486419598383326,0.07522880939032796,-2.0259062712903804,-0.04827573401653629,4.199999999999999,0.020999999999999998,0.12930555555555553,6.0,2.0,
naive,5,prior,0.0458479316853877,0.12919564985141774,0.13486419598383326,0.1226419004238082,2.2850376092416838,-0.04067814886263499,0.7,0.0017499999999999998,0.35000000000000003,1.0,1.0,0.5
naive,5,prior,0.04493213976077581,0.12636669892405528,0.13486419598383326,0.12269835375120818,2.24060413090833,-0.0406781488626351,0.7,0.0026249999999999997,0.35000000000000003,1.0,1.5,0.5
naive,5,prior,0.044016748966160923,0.12354129608925746,0.13486419598383326,0.12277364523277762,2.195874538813208,-0.040678148862634766,0.7,0.0034999999999999996,0.35000000000000003,1.0,2.0,0.5
naive,5,ridge_logistic,0.0458479316853877,0.12919564985141774,0.13486419598383326,0.1226419004238082,2.2850376092416838,-0.04067814886263499,0.7,0.0017499999999999998,0.35000000000000003,1.0,1.0,0.5
naive,5,ridge_logistic,0.04493213976077581,0.12636669892405528,0.13486419598383326,0.12269835375120818,2.24060413090833,-0.0406781488626351,0.7,0.0026249999999999997,0.35000000000000003,1.0,1.5,0.5
naive,5,ridge_logistic,0.044016748966160923,0.12354129608925746,0.13486419598383326,0.12277364523277762,2.195874538813208,-0.040678148862634766,0.7,0.0034999999999999996,0.35000000000000003,1.0,2.0,0.5
naive,5,lightgbm,0.0,0.12919564985141774,0.13486419598383326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65
naive,5,lightgbm,0.0,0.12636669892405528,0.13486419598383326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.65
naive,5,lightgbm,0.0,0.12354129608925746,0.13486419598383326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.65
naive,5,catboost,-0.09347827586878577,0.12919564985141774,0.13486419598383326,0.09401309516946146,-6.302501620519666,-0.10975734163332351,40.6,0.10149999999999998,0.1788888888888889,58.0,1.0,0.55
naive,5,catboost,-0.13839152810094246,0.12636669892405528,0.13486419598383326,0.09697369073836541,-9.293725385309166,-0.14835481569751596,40.6,0.15224999999999997,0.1788888888888889,58.0,1.5,0.55
naive,5,catboost,-0.18109780776892903,0.12354129608925746,0.13486419598383326,0.10075924213168619,-12.008585936043156,-0.1859494627109347,40.6,0.20299999999999996,0.1788888888888889,58.0,2.0,0.55
naive,6,trend,0.015822222828485888,-0.01436838502627591,-0.00942233018642158,0.06867973393279232,1.4248408482712733,-0.025977640444811434,1.4,0.0034999999999999996,0.11861111111111113,2.0,1.0,
naive,6,trend,0.014045745694797773,-0.016836770479222496,-0.00942233018642158,0.06871607714575405,1.269162336457687,-0.027255962762982033,1.4,0.0052499999999999995,0.11861111111111113,2.0,1.5,
